"3266923",NULL,NULL,"Gogebic 6","1642292420",NULL,"46.620429","-89.670072",NULL,NULL,"2022-01-16 00:20:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266924",NULL,NULL,"Gogebic 6","1642292480",NULL,"46.621918","-89.669918",NULL,NULL,"2022-01-16 00:21:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266925",NULL,NULL,"Gogebic 6","1642292546",NULL,"46.623055","-89.670502",NULL,NULL,"2022-01-16 00:22:26",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266926",NULL,NULL,"Gogebic 6","1642292660",NULL,"46.622711","-89.675885",NULL,NULL,"2022-01-16 00:24:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266927",NULL,NULL,"Gogebic 6","1642292703",NULL,"46.621798","-89.677206",NULL,NULL,"2022-01-16 00:25:03",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266928",NULL,NULL,"Gogebic 6","1642292738",NULL,"46.621502","-89.678367",NULL,NULL,"2022-01-16 00:25:38",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266929",NULL,NULL,"Gogebic 6","1642292840",NULL,"46.624552","-89.680079",NULL,NULL,"2022-01-16 00:27:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266930",NULL,NULL,"Gogebic 6","1642292847",NULL,"46.624621","-89.680459",NULL,NULL,"2022-01-16 00:27:27",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266931",NULL,NULL,"Gogebic 6","1642293020",NULL,"46.624222","-89.690049",NULL,NULL,"2022-01-16 00:30:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266932",NULL,NULL,"Gogebic 6","1642293036",NULL,"46.624038","-89.690325",NULL,NULL,"2022-01-16 00:30:36",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266933",NULL,NULL,"Gogebic 6","1642293140",NULL,"46.620203","-89.692566",NULL,NULL,"2022-01-16 00:32:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266934",NULL,NULL,"Gogebic 6","1642293200",NULL,"46.617925","-89.692649",NULL,NULL,"2022-01-16 00:33:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266935",NULL,NULL,"Gogebic 6","1642293260",NULL,"46.61535","-89.692496",NULL,NULL,"2022-01-16 00:34:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266936",NULL,NULL,"Gogebic 6","1642293286",NULL,"46.61461","-89.692807",NULL,NULL,"2022-01-16 00:34:46",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3266937",NULL,NULL,"Gogebic 6","1642293320",NULL,"46.614647","-89.69482",NULL,NULL,"2022-01-16 00:35:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3267002",NULL,NULL,"Gogebic 6","1642293380",NULL,"46.614458","-89.698193",NULL,NULL,"2022-01-16 00:36:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3267003",NULL,NULL,"Gogebic 6","1642293388",NULL,"46.614584","-89.69852",NULL,NULL,"2022-01-16 00:36:28",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3267004",NULL,NULL,"Gogebic 6","1642293407",NULL,"46.614743","-89.699358",NULL,NULL,"2022-01-16 00:36:47",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3267005",NULL,NULL,"Gogebic 6","1642293440",NULL,"46.615212","-89.700915",NULL,NULL,"2022-01-16 00:37:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3267006",NULL,NULL,"Gogebic 6","1642293500",NULL,"46.614754","-89.703864",NULL,NULL,"2022-01-16 00:38:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
